image_pathname,class
../datasets/animals-dataset/raw-img/cavallo/OIP-bb4Qt-PL7InvDAzeGqHmrQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/gatto/erik-jan-leusink-180382-unsplash.jpg,cat
../datasets/animals-dataset/raw-img/cane/OIP--uc97pTac5w3RPh4jGAw4wHaJ-.jpeg,dog
../datasets/animals-dataset/raw-img/elefante/OIP-A6031J5sByMOXQ6PNHF-lAHaGq.jpeg,elephant
../datasets/animals-dataset/raw-img/pecora/OIP-k2Nvswgyen7GBlzU_ZcPngHaH4.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-YapQXf3IjMQ_SzQSPiEfyAHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/mucca/OIP-HLziK1nINUzYObj-2XOJewAAAA.jpeg,cow
../datasets/animals-dataset/raw-img/mucca/OIP-ydOEHQBFSFfDLI6QkgLyygHaHa.jpeg,cow
../datasets/animals-dataset/raw-img/farfalla/OIP-TfY8Ps5q1TcSKeV_-i7TugHaFO.jpeg,butterfly
../datasets/animals-dataset/raw-img/gatto/e836b20c21f6073ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,cat
../datasets/animals-dataset/raw-img/elefante/OIP-lF9B3qS_GOWPqtgw6kmJjwHaEo.jpeg,elephant
../datasets/animals-dataset/raw-img/ragno/OIP-jqX5HUBpSQV3p6T-aEyn-QHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/cane/OIP-DEg80A2BXG8zsdYhL_oR1gHaLJ.jpeg,dog
../datasets/animals-dataset/raw-img/gallina/OIP-YUvS8V0CpsBI3NmKsYJXBgHaIl.jpeg,chicken
../datasets/animals-dataset/raw-img/mucca/OIP-F07SSN2zKkH2mlgW4O7tRQHaE8.jpeg,cow
../datasets/animals-dataset/raw-img/gallina/OIP-lnfHUwgk0klWhPhZs0vl-QHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/cavallo/OIP-koC61Cs6cLK4Ksbq7kCjpAAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/ragno/OIP-AlFcTKteVwLkqkt9_dhkkgHaHD.jpeg,spider
../datasets/animals-dataset/raw-img/farfalla/OIP-944Cj0_0VTBgX_2BSzsllgHaGJ.jpeg,butterfly
../datasets/animals-dataset/raw-img/elefante/OIP-vTGepm8oxn8bWhr5gXEMNQHaEt.jpeg,elephant
../datasets/animals-dataset/raw-img/gallina/OIP-FfkpAnmULAuMMUAlDjOSAQHaGl.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP-egR2Ww679tybsL4kBrm1qQHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/gatto/ea36b60721fc073ed1584d05fb1d4e9fe777ead218ac104497f5c979aee4b1bf_640.jpg,cat
../datasets/animals-dataset/raw-img/ragno/OIP-YWQi5gFkKVAZznDojSPo1AHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/mucca/OIP-69S1ajbIpB1654vU-Ggx0gHaEn.jpeg,cow
../datasets/animals-dataset/raw-img/cavallo/OIP-XkkYpR6bQ0DRNrkqIp4RJwHaFv.jpeg,horse
../datasets/animals-dataset/raw-img/pecora/OIP-5uive4uTyjqs3IFaPQH4OgHaFi.jpeg,sheep
../datasets/animals-dataset/raw-img/ragno/OIP-J3PxK-yLY2vb59KYzewNaQEXEs.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/OIP-S_kJyFgWNFQpvDr1uYFocwHaHa.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-2HjGXr8hsCdkbUvRuNtgKgHaNK.jpeg,chicken
../datasets/animals-dataset/raw-img/gallina/OIP-iRwC4V9-kTZln6uCN6smUAHaFc.jpeg,chicken
../datasets/animals-dataset/raw-img/farfalla/ec32b0082df51c22d2524518b7444f92e37fe5d404b0144390f8c770a1edb6_640.jpg,butterfly
../datasets/animals-dataset/raw-img/gallina/OIP-dlnUQeAew3uCEjW2H5n3SQHaGB.jpeg,chicken
../datasets/animals-dataset/raw-img/farfalla/e833b40a28fd093ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/mucca/OIP-aBxnvnFEzseD6q4qqM6sMgHaE_.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-aacKscuHoy5TWUV_LP2R4gHaEt.jpeg,dog
../datasets/animals-dataset/raw-img/ragno/OIP-2y8abp53rIzhAZjUSGRY0AHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/farfalla/OIP-mXfifOWq-ZCOE2qBPT9z9AHaF-.jpeg,butterfly
../datasets/animals-dataset/raw-img/gallina/OIP-Dh82hsR2yzoFrRLfZbHeaAHaE9.jpeg,chicken
../datasets/animals-dataset/raw-img/gallina/OIP-a6-RGLrzpkRU774xRfXarwHaJ8.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP-bWqTbmshw-jtBiEturYCQQHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/farfalla/ea37b60f2ef2083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/elefante/OIP-0MYPin09-LZMh70JB4d4sQHaEU.jpeg,elephant
../datasets/animals-dataset/raw-img/gallina/OIP-rnI9hlaPZMK5JX7YGVEpMQHaFi.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP-ChdY2HLIZD9RQXyO3m3phQHaJ1.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/OIP-I2oR8pEQIcqEdlL-DJJI7wAAAA.jpeg,sheep
../datasets/animals-dataset/raw-img/ragno/OIP-mBDpFOdNIsLNzo4OxU7r9gHaFS.jpeg,spider
../datasets/animals-dataset/raw-img/gallina/565.jpeg,chicken
../datasets/animals-dataset/raw-img/gallina/OIP-xYFWagaRX9-95vlSlZwsWwHaG3.jpeg,chicken
../datasets/animals-dataset/raw-img/cane/OIP-0YsYBkNjUXqvOr300zCUsgHaJV.jpeg,dog
../datasets/animals-dataset/raw-img/scoiattolo/OIP-oSkFGrwRT45pEO515fFkjQHaE6.jpeg,squirrel
../datasets/animals-dataset/raw-img/cane/OIP-T0pqasnNHG2S-YlZi7UfWQHaFj.jpeg,dog
../datasets/animals-dataset/raw-img/scoiattolo/OIP-xq5e35WizCPvhmM2Md3RdAHaEK.jpeg,squirrel
../datasets/animals-dataset/raw-img/scoiattolo/OIP-44uK0D4gFOypWIqwuJiNjgHaJA.jpeg,squirrel
../datasets/animals-dataset/raw-img/cavallo/OIP-UiMU7CwLVltBiCD639HEaQHaFy.jpeg,horse
../datasets/animals-dataset/raw-img/farfalla/eb3db7062ffd053ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,butterfly
../datasets/animals-dataset/raw-img/cavallo/OIP-ovSn1cGyhFWv63kkWyhjYgEsDw.jpeg,horse
../datasets/animals-dataset/raw-img/pecora/ea37b5092ff5083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,sheep
../datasets/animals-dataset/raw-img/pecora/OIP-UvzHXLLJxdL8gbjhMEf3pQAAAA.jpeg,sheep
../datasets/animals-dataset/raw-img/scoiattolo/OIP-y_LhgCj_SFDeUfpT519gXQHaFj.jpeg,squirrel
../datasets/animals-dataset/raw-img/farfalla/OIP-hsDssNrdyKhHqX0xOXbKswHaHa.jpeg,butterfly
../datasets/animals-dataset/raw-img/ragno/OIP-lggKTFSkYgaW3pA_1Vq-kwHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/cane/OIP-UFC8SW22-zJ0So-_A0vm6wHaJn.jpeg,dog
../datasets/animals-dataset/raw-img/gallina/OIP-hcuUNB9QACvzMAb-5IuUVgHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/farfalla/OIP-w8v39flaI58WEE-T8uXWuwHaFX.jpeg,butterfly
../datasets/animals-dataset/raw-img/cavallo/OIP-uTJV7KB8T38B5mYA7-zUZwHaHX.jpeg,horse
../datasets/animals-dataset/raw-img/cane/OIP-iz8B657Gux8OMUTFP_5tHAHaFE.jpeg,dog
../datasets/animals-dataset/raw-img/gatto/1442.jpeg,cat
../datasets/animals-dataset/raw-img/pecora/OIP-hRB9cugppNYZsN6GRySchwHaE8.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-pIh7P6zAiD83kKrIM3Uy8gHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/256.jpeg,cat
../datasets/animals-dataset/raw-img/pecora/eb34b0062ef7053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,sheep
../datasets/animals-dataset/raw-img/mucca/OIP-t4WbVAv1BMiYlxS_vz_GxwHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/pecora/OIP-JRhnSXK8M3pVRJdxbTJ4TQHaE8.jpeg,sheep
../datasets/animals-dataset/raw-img/scoiattolo/OIP-_7pz-4WgSloa6KRjq6DozAHaFj.jpeg,squirrel
../datasets/animals-dataset/raw-img/farfalla/OIP-jmELvthWfLSkH-_9hZThbQHaF-.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/ea37b80b2ff4053ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/scoiattolo/OIP-eo36_ZJfBuYewWVWBI4LWwHaFG.jpeg,squirrel
../datasets/animals-dataset/raw-img/pecora/e836b1092ef6093ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,sheep
../datasets/animals-dataset/raw-img/cavallo/OIP-J3D1Q6AZRM56-LQfC3HMtgHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/gatto/ea35b70e2bf3033ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,cat
../datasets/animals-dataset/raw-img/gatto/eb33b60e21f4023ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,cat
../datasets/animals-dataset/raw-img/gallina/OIP-bycHA-2ajXzaQV2kjxl2UAHaHc.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP-PZbMmXxz46gqHtg91hAptwHaIc.jpeg,spider
../datasets/animals-dataset/raw-img/elefante/OIP-WTkndM8a1EED3lpiFJKuHwHaE-.jpeg,elephant
../datasets/animals-dataset/raw-img/elefante/OIP-Erg6wYR0P0Nc3JqdOmVjtAHaFj.jpeg,elephant
../datasets/animals-dataset/raw-img/ragno/OIP-QB-o7O7XItf0ett6s1nn8gHaFl.jpeg,spider
../datasets/animals-dataset/raw-img/scoiattolo/OIP-tQ59jqpgJrP7IendfH2nVgHaE8.jpeg,squirrel
../datasets/animals-dataset/raw-img/gatto/1615.jpeg,cat
../datasets/animals-dataset/raw-img/scoiattolo/OIP-XuSeQLqwyk7bN2usyiBJiQHaFj.jpeg,squirrel
../datasets/animals-dataset/raw-img/mucca/OIP-vxayup5cmMQhOR_-MwZojgHaFH.jpeg,cow
../datasets/animals-dataset/raw-img/gatto/eb33b10a2df4033ed1584d05fb1d4e9fe777ead218ac104497f5c978a7ebb0bb_640.jpg,cat
../datasets/animals-dataset/raw-img/gallina/OIP-5qODKS-pxpv16GMFXm8unQEgDY.jpeg,chicken
../datasets/animals-dataset/raw-img/cane/OIP-2EvaXk6PG-nKvAfygNts0gHaFK.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-TRRD2UEZXA90TRi3FM3K3AHaEk.jpeg,cow
../datasets/animals-dataset/raw-img/mucca/OIP-lBUTb1-h3_JiLoAyYOvUBwHaFg.jpeg,cow
../datasets/animals-dataset/raw-img/elefante/OIP-xFSeZnrbmHoG9KhzAmQ1UQHaE6.jpeg,elephant
../datasets/animals-dataset/raw-img/elefante/OIP-p4Hct6EvvbpdRER-xPtAygHaFl.jpeg,elephant
../datasets/animals-dataset/raw-img/elefante/ea36b60a2bf2053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,elephant
../datasets/animals-dataset/raw-img/gatto/1006.jpeg,cat
../datasets/animals-dataset/raw-img/farfalla/OIP-s18KjwOaDIfmET474aZFtgHaEo.jpeg,butterfly
../datasets/animals-dataset/raw-img/ragno/OIP-dQt4gfi6aa2YkcFpGScPlgHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/gatto/ea36b40d2df2003ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,cat
../datasets/animals-dataset/raw-img/elefante/OIP-PZxogvOSmevTRf__JV83lAHaF0.jpeg,elephant
../datasets/animals-dataset/raw-img/cavallo/OIP-dHX9ccUxQBVtbnuHtAp3AwAAAA.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-78a5INoBO4OFpvSPi1_GbAHaEj.jpeg,horse
../datasets/animals-dataset/raw-img/farfalla/e833b80721f2043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/gatto/cel-lisboa-73965-unsplash.jpg,cat
../datasets/animals-dataset/raw-img/gatto/301.jpeg,cat
../datasets/animals-dataset/raw-img/mucca/OIP-3Vm8U6Vm-9g8f-E3Bom3vgHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/gallina/OIP-r82Lyp3vcOQFWxs-TmimjQHaFp.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/1469.jpeg,cat
../datasets/animals-dataset/raw-img/gatto/12.jpeg,cat
../datasets/animals-dataset/raw-img/gallina/800.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/chinda-sam-413882-unsplash.jpg,cat
../datasets/animals-dataset/raw-img/gatto/1296.jpeg,cat
../datasets/animals-dataset/raw-img/pecora/OIP-XPgDf89xL54qsuUt6TgAZAEsDH.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-mLS_cnxh9a6YIQpfv62jswHaHc.jpeg,chicken
../datasets/animals-dataset/raw-img/cane/OIP-2ZBJvhSsZ3pVIk2UNV7vsgHaHN.jpeg,dog
../datasets/animals-dataset/raw-img/ragno/OIP-x9o6Qi-jNh9YvA9si3h-QwHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/mucca/OIP-AwBnIpE9afmB0XwAuPS7nwHaFM.jpeg,cow
../datasets/animals-dataset/raw-img/ragno/OIP-wG3e6QuKtGxAdX0kT_Z94QHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/OIP-qInu8Btzg7IoKS01k9J80AHaDf.jpeg,sheep
../datasets/animals-dataset/raw-img/gallina/OIP-Br4HqCpDQ0UVdSsvn9_hQAHaGx.jpeg,chicken
../datasets/animals-dataset/raw-img/cavallo/OIP-s8tQUxzOK-Fv0WAj3iBg3gHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/elefante/OIP-lLg_IuhbE0EJUvHLY-gUiwHaFj.jpeg,elephant
../datasets/animals-dataset/raw-img/cane/OIP-yPzJ4vhOeFkEDm8em0aNrgHaES.jpeg,dog
../datasets/animals-dataset/raw-img/farfalla/OIP-qU9_FZW4JQSX9O8OAq9rsgHaE7.jpeg,butterfly
../datasets/animals-dataset/raw-img/mucca/OIP-FiHGujBbE--yKD3DyGf5tAHaDx.jpeg,cow
../datasets/animals-dataset/raw-img/cavallo/OIP-L1d02oB4lflPhN2tD38rqQHaFw.jpeg,horse
../datasets/animals-dataset/raw-img/mucca/OIP-ZTJkmmUmsKvfzrmRk37dmQHaEo.jpeg,cow
../datasets/animals-dataset/raw-img/scoiattolo/OIP-zhJ-pBR-0ryoI4c8Y00XIgHaD3.jpeg,squirrel
../datasets/animals-dataset/raw-img/scoiattolo/OIP-HGwqnu41vAIvmGqili-kYwAAAA.jpeg,squirrel
../datasets/animals-dataset/raw-img/gallina/956.jpeg,chicken
../datasets/animals-dataset/raw-img/mucca/OIP-1ZBIa72qOXcbrThA4knxlgHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-yAV2HU_HOI5MChTv8dUuKAHaKD.jpeg,dog
../datasets/animals-dataset/raw-img/cavallo/OIP-2AMJ2_Ho2fQXIdlA-2ZMCAHaKi.jpeg,horse
../datasets/animals-dataset/raw-img/gatto/paul-hanaoka-273394-unsplash.jpg,cat
../datasets/animals-dataset/raw-img/ragno/OIP-02MVkVV8gZF8y7G1pIxT3AHaLh.jpeg,spider
../datasets/animals-dataset/raw-img/mucca/OIP-GXDFTn7XV7Mj3Z3qe42TzwHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/farfalla/OIP-9-tK_UFaFuv7EOV34QiuAgHaFn.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-_uuUmWvmWyx8tHdjJ_HPXwAAAA.jpeg,butterfly
../datasets/animals-dataset/raw-img/cavallo/OIP-TPHs-9GeaAaVnu96BnNOkwHaEi.jpeg,horse
../datasets/animals-dataset/raw-img/cavallo/OIP-NVTUZpS1VTN0c6cknJY3YgHaHs.jpeg,horse
../datasets/animals-dataset/raw-img/elefante/OIP-X-eAT-e5JI2r5FXFjBnVbwHaJD.jpeg,elephant
../datasets/animals-dataset/raw-img/scoiattolo/OIP-b23jTz9KQsK9XYKD1X7DGQHaLH.jpeg,squirrel
../datasets/animals-dataset/raw-img/cavallo/OIP-4k_sWoJ4_9-G1f0emDBVtwHaE6.jpeg,horse
../datasets/animals-dataset/raw-img/cane/OIP-9gr3Koc4XYOxY7Wqj0xPYQHaEK.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-XN5hXnWlM4xU3WyXgBBoLwAAAA.jpeg,cow
../datasets/animals-dataset/raw-img/elefante/eb32b60929f0093ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,elephant
../datasets/animals-dataset/raw-img/scoiattolo/OIP-RRX6BFterBtudSai-ReasQHaHe.jpeg,squirrel
../datasets/animals-dataset/raw-img/pecora/OIP-Dxv1ZxezxTJE6VkG0w_MBwHaE8.jpeg,sheep
../datasets/animals-dataset/raw-img/gatto/1573.jpeg,cat
../datasets/animals-dataset/raw-img/gallina/92.jpeg,chicken
../datasets/animals-dataset/raw-img/cavallo/OIP-zJt_6M6oEQyQ9s2k4m2GjAHaLG.jpeg,horse
../datasets/animals-dataset/raw-img/gallina/950.jpeg,chicken
../datasets/animals-dataset/raw-img/gatto/1358.jpeg,cat
../datasets/animals-dataset/raw-img/farfalla/OIP-uOfFnonbS4oTN8ePuG4-rwHaE9.jpeg,butterfly
../datasets/animals-dataset/raw-img/cavallo/OIP-gUiaNwgf_E-GcJDfANF9ogHaI4.jpeg,horse
../datasets/animals-dataset/raw-img/ragno/OIP-kI5x8P1Gf_RDK5oiURgoqQHaE7.jpeg,spider
../datasets/animals-dataset/raw-img/scoiattolo/OIP-l3G2nJGir2RF9IvkYFzIXQHaE7.jpeg,squirrel
../datasets/animals-dataset/raw-img/cane/OIP-a5Y9k-1AtwmxSAwHi28XZAHaHa.jpeg,dog
../datasets/animals-dataset/raw-img/scoiattolo/OIP-2pyGQ1Z-1ZqmxsX0NF6LpwHaFh.jpeg,squirrel
../datasets/animals-dataset/raw-img/scoiattolo/OIP-nEZSd4txgg8wl8pMw8cTAgHaLH.jpeg,squirrel
../datasets/animals-dataset/raw-img/elefante/OIP-ofhc3DH8-MGVzYGr5IS2zgHaEK.jpeg,elephant
../datasets/animals-dataset/raw-img/mucca/OIP-z9UOSKTAtKdLibhxr75hCQHaGH.jpeg,cow
../datasets/animals-dataset/raw-img/cavallo/OIP-Sd24rB0ktPpbEGA8WUcltgHaE5.jpeg,horse
../datasets/animals-dataset/raw-img/pecora/OIP-DRSKYniYZ-2Qa_XVQzJvvQHaF-.jpeg,sheep
../datasets/animals-dataset/raw-img/cane/OIP-hhaUuJ_ONGMQHuCbtMg8twHaE8.jpeg,dog
../datasets/animals-dataset/raw-img/pecora/OIP-T-ffes-gyIBT6mniRnMwzwHaEZ.jpeg,sheep
../datasets/animals-dataset/raw-img/elefante/OIP-Ykv4UIvJtjedkWi9QPbfGgHaFj.jpeg,elephant
../datasets/animals-dataset/raw-img/mucca/OIP-dyyVwwWm8yRdKms-IRCoMgHaDM.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-TAMg8unY8r7Dti07s481UwHaFj.jpeg,dog
../datasets/animals-dataset/raw-img/elefante/OIP-tAVZqZhRnDrgFNqPKPnyEwHaEK.jpeg,elephant
../datasets/animals-dataset/raw-img/mucca/OIP-FW05Ug0tra6vm_DRm3swYAHaGv.jpeg,cow
../datasets/animals-dataset/raw-img/pecora/OIP-yWXeviymYuTZ9hrf-Vs6pgHaDD.jpeg,sheep
../datasets/animals-dataset/raw-img/gatto/353.jpeg,cat
../datasets/animals-dataset/raw-img/gallina/OIP-dKN7OD7JzkovvlxJr33GpwHaEG.jpeg,chicken
../datasets/animals-dataset/raw-img/mucca/OIP-4Qv2S97oDVkjSiSoINRJdAHaE6.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-ANcaiVjpCkfTjHCpyDFBkQHaLD.jpeg,dog
../datasets/animals-dataset/raw-img/cavallo/OIP-zTgoYop_Tv6ZN9hAWLy2cQHaFY.jpeg,horse
../datasets/animals-dataset/raw-img/gatto/ea35b2072af1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,cat
../datasets/animals-dataset/raw-img/mucca/OIP-pyeDHvhqi8LQmS3a3qCX3gHaGC.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-9aWNXWvEL8Pj4XfH-TpSFAHaFE.jpeg,dog
../datasets/animals-dataset/raw-img/cavallo/OIP-yXhG6hxKqiN0iqTiiGQZwwHaFX.jpeg,horse
../datasets/animals-dataset/raw-img/gatto/149.jpeg,cat
../datasets/animals-dataset/raw-img/gatto/1064.jpeg,cat
../datasets/animals-dataset/raw-img/cane/OIP-y9hTivzT1cwzWlpeslmk9wAAAA.jpeg,dog
../datasets/animals-dataset/raw-img/gallina/OIP-6VcqSyzDQ2RoKZM9BD-4kAHaFj.jpeg,chicken
../datasets/animals-dataset/raw-img/farfalla/OIP-0ClK4inJCxnsXnRBs1-aNQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/cavallo/OIP-4085ObrHOaSeglAAtdWd5gHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/mucca/OIP-l4qIRj9TVjAvyFabk8VB_QHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/pecora/eb30b80d2bf4043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6e8b0b1_640.jpg,sheep
../datasets/animals-dataset/raw-img/elefante/ea35b30e2ff5033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,elephant
../datasets/animals-dataset/raw-img/cavallo/OIP-0CbcT0X7tpygd_QTHx68IQHaFj.jpeg,horse
../datasets/animals-dataset/raw-img/ragno/OIP-8v7SBk5i48l270z9yB68fQHaE8.jpeg,spider
../datasets/animals-dataset/raw-img/gatto/ea35b70d2ef0063ed1584d05fb1d4e9fe777ead218ac104497f5c978a7eebdbb_640.jpg,cat
../datasets/animals-dataset/raw-img/elefante/e83db7072afd013ed1584d05fb1d4e9fe777ead218ac104497f5c978a4eebdbd_640.jpg,elephant
../datasets/animals-dataset/raw-img/elefante/OIP-b2jQJ-NekdHHdRC2ELN1GQHaE7.jpeg,elephant
../datasets/animals-dataset/raw-img/pecora/OIP-62lec-tV-ALjXHIQ53_AgAHaFT.jpeg,sheep
../datasets/animals-dataset/raw-img/pecora/OIP-UMEmY4t7pagLAJEy52TDTgHaFO.jpeg,sheep
../datasets/animals-dataset/raw-img/farfalla/ea37b10c28f3003ed1584d05fb1d4e9fe777ead218ac104497f5c97faee8b1b8_640.jpg,butterfly
../datasets/animals-dataset/raw-img/cane/OIP-tAQMGn7PrOlkC9khpi-RQwHaFj.jpeg,dog
../datasets/animals-dataset/raw-img/ragno/OIP-0jJTDWLvh-5oK8MW_t59QgHaFj.jpeg,spider
../datasets/animals-dataset/raw-img/elefante/eb32b3082ef1053ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efbcb0_640.jpg,elephant
../datasets/animals-dataset/raw-img/farfalla/OIP-0-OGDZB7ms6WPw21pssBbgHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/farfalla/OIP-RO9mQAUCBqXmB1SzyX49HQHaFj.jpeg,butterfly
../datasets/animals-dataset/raw-img/mucca/OIP-Dr4xrzqKwUs9w7CcOb9vvAHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/mucca/OIP-rum7ixc-w4rE7WrhK-aLSQHaE0.jpeg,cow
../datasets/animals-dataset/raw-img/mucca/OIP-fBSWAhQajcG7tqDbKs0JnQHaFF.jpeg,cow
../datasets/animals-dataset/raw-img/gallina/872.jpeg,chicken
../datasets/animals-dataset/raw-img/elefante/OIP-k4hZS1dQunJBNkeVSpF3QAHaEM.jpeg,elephant
../datasets/animals-dataset/raw-img/cane/OIP-N5bXAy_WsJrlFZrgBGB5xAHaIB.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-o680fC29DecL5dREuGfjiQHaEx.jpeg,cow
../datasets/animals-dataset/raw-img/elefante/OIP-X_I2std7YBCSf7neY2AVXQHaHa.jpeg,elephant
../datasets/animals-dataset/raw-img/mucca/OIP-SCYXDX-MwszAniHiCDL48QHaFj.jpeg,cow
../datasets/animals-dataset/raw-img/cane/OIP-Lx9ipaXxvjsFo6OORZB5qQAAAA.jpeg,dog
../datasets/animals-dataset/raw-img/gallina/OIP-mA-0EhqEeoCc00FRwpnhFgHaHa.jpeg,chicken
../datasets/animals-dataset/raw-img/cane/OIP-DZ-J-KaX7diO3-t5lCWWpAHaJJ.jpeg,dog
../datasets/animals-dataset/raw-img/cavallo/OIP-HvyF6_h1-6rRljyuAXgWkwHaFE.jpeg,horse
../datasets/animals-dataset/raw-img/scoiattolo/OIP-YrjJuzczPWtnmM49AzAOJwHaE4.jpeg,squirrel
../datasets/animals-dataset/raw-img/mucca/OIP-m0zvztqeWTLOMXeAHHxE1wHaEg.jpeg,cow
../datasets/animals-dataset/raw-img/gatto/1231.jpeg,cat
../datasets/animals-dataset/raw-img/cane/OIP-e4HJNw2Mik2yCrlzBN20FwHaGJ.jpeg,dog
../datasets/animals-dataset/raw-img/mucca/OIP-uk-YH7eFfVP5dNs7syzPuwHaE8.jpeg,cow
../datasets/animals-dataset/raw-img/cavallo/OIP-plmPFEoTORPg3tWIGfe4YAEsDS.jpeg,horse
../datasets/animals-dataset/raw-img/gallina/OIP-kFt6_7dgVc6jamJ8xCZgJQHaFB.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP-KgB824j9pzJA4rIM3pwUqgHaHa.jpeg,spider
../datasets/animals-dataset/raw-img/pecora/eb36b10e2df7053ed1584d05fb1d4e9fe777ead218ac104497f5c978a6ebb3bf_640.jpg,sheep
../datasets/animals-dataset/raw-img/cane/OIP-HyU9vLDa8o8wa55s8-vRIgHaFi.jpeg,dog
../datasets/animals-dataset/raw-img/pecora/OIP-pOfs8gzwmYNlzmHTFSvyjwHaE8.jpeg,sheep
../datasets/animals-dataset/raw-img/elefante/OIP-NxWsyjj31g3LQtDrBV3ZoQHaE8.jpeg,elephant
../datasets/animals-dataset/raw-img/elefante/OIP-eXaVZTMul2YKShmPdsa94AAAAA.jpeg,elephant
../datasets/animals-dataset/raw-img/farfalla/ea37b90928fd043ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,butterfly
../datasets/animals-dataset/raw-img/gallina/OIP-rmDR8uhFNKoxf4FeiXG3rwDXEi.jpeg,chicken
../datasets/animals-dataset/raw-img/ragno/OIP-lBJhFJhgyWngJZZ2_PbkbQHaLH.jpeg,spider
